run,step,p,curvature/arith_eps,curvature/eta_star,curvature/eta_star_rho,curvature/eta_star_rho_threshold,curvature/gHg,curvature/gg,curvature/verdict_code_gradient,eta_reason,certified,eta_defined,rho_over_tau
d12-s8,3226,0.400112,,,,,,,,,False,False,
d12-s8,3226,0.400397,,,,,,,,,False,False,
d12-s8,3226,0.45012,,,,,,,,,False,False,
d12-s8,3226,0.450149,,,,,,,,,False,False,
d12-s8,3226,0.450397,,,,,,,,,False,False,
d12-s8,3226,0.500133,,,,,,,,,False,False,
d12-s8,3226,0.500186,,,,,,,,,False,False,
d12-s8,3226,0.500397,,,,,,,,,False,False,
d12-s8,3226,0.55,,,,,,,,,False,False,
d12-s8,3226,0.550037,,,,,,,,,False,False,
d12-s8,3226,0.550146,,,,,,,,,False,False,
d12-s8,3226,0.6,,,,,,,,,False,False,
d12-s8,3226,0.600074,,,,,,,,,False,False,
d12-s8,3226,0.60016,,,,,,,,,False,False,
d12-s8,3226,0.65,,,,,,,,,False,False,
d12-s8,3226,0.650112,,,,,,,,,False,False,
d12-s8,3226,0.650173,,,,,,,,,False,False,
d12-s8,3226,0.7,,,,,,,,,False,False,
d12-s8,3226,0.700149,,,,,,,,,False,False,
d12-s8,3226,0.700186,,,,,,,,,False,False,
d12-s8,3226,0.75,,,,,,,,,False,False,
d12-s8,3226,0.7502,,,,,,,,,False,False,
d12-s8,3226,0.799947,,,,,,,,,False,False,
d12-s8,3226,0.8,,,,,,,,,False,False,
d12-s8,3226,0.800037,,,,,,,,,False,False,
d12-s8,3226,0.84996,,,,,,,,,False,False,
d12-s8,3226,0.85,,,,,,,,,False,False,
d12-s8,3226,0.850074,,,,,,,,,False,False,
d12-s8,3226,0.899973,,,,,,,,,False,False,
d12-s8,3226,0.9,,,,,,,,,False,False,
d12-s8,3226,0.900112,,,,,,,,,False,False,
d12-s8,3226,0.949963,,,,,,,,,False,False,
d12-s8,3226,0.949987,,,,,,,,,False,False,
d12-s8,3226,0.95,,,,,,,,,False,False,
d12-s8,3226,1.0,,,,,,,,,False,False,
d12-s8,3383,0.000186,,,,,,,,,False,False,
d12-s8,3383,0.000266,,,,,,,,,False,False,
d12-s8,3383,0.000372,,,,,,,,,False,False,
d12-s8,3383,0.000397,,,,,,,,,False,False,
d12-s8,3383,0.000532,,,,,,,,,False,False,
d12-s8,3383,0.000558,,,,,,,,,False,False,
d12-s8,3383,0.000794,,,,,,,,,False,False,
d12-s8,3383,0.000798,,,,,,,,,False,False,
d12-s8,3383,0.00093,,,,,,,,,False,False,
d12-s8,3383,0.00119,,,,,,,,,False,False,
d12-s8,3383,0.00133,,,,,,,,,False,False,
d12-s8,3383,0.001674,,,,,,,,,False,False,
d12-s8,3383,0.001984,,,,,,,,,False,False,
d12-s8,3383,0.002394,,,,,,,,,False,False,
d12-s8,3383,0.003162,,,,,,,,,False,False,
d12-s8,3383,0.003571,,,,,,,,,False,False,
d12-s8,3383,0.004522,,,,,,,,,False,False,
d12-s8,3383,0.006138,,,,,,,,,False,False,
d12-s8,3383,0.006746,,,,,,,,,False,False,
d12-s8,3383,0.007626,,,,,,,,,False,False,
d12-s8,3383,0.008779,,,,,,,,,False,False,
d12-s8,3383,0.010907,,,,,,,,,False,False,
d12-s8,3383,0.012091,,,,,,,,,False,False,
d12-s8,3383,0.013095,,,,,,,,,False,False,
d12-s8,3383,0.01627,,,,,,,,,False,False,
d12-s8,3383,0.017292,,,,,,,,,False,False,
d12-s8,3383,0.023996,,,,,,,,,False,False,
d12-s8,3383,0.025794,,,,,,,,,False,False,
d12-s8,3383,0.034318,,,,,,,,,False,False,
d12-s8,3383,0.047805,,,,,,,,,False,False,
d12-s8,3383,0.050223,,,,,,,,,False,False,
d12-s8,3383,0.050279,,,,,,,,,False,False,
d12-s8,3383,0.050397,,,,,,,,,False,False,
d12-s8,3383,0.074591,,,,,,,,,False,False,
d12-s8,3383,0.10026,,,,,,,,,False,False,
d12-s8,3383,0.100293,,,,,,,,,False,False,
d12-s8,3383,0.100397,,,,,,,,,False,False,
d12-s8,3383,0.106677,,,,,,,,,False,False,
d12-s8,3383,0.150112,,,,,,,,,False,False,
d12-s8,3383,0.150306,,,,,,,,,False,False,
d12-s8,3383,0.150397,,,,,,,,,False,False,
d12-s8,3383,0.159127,,,,,,,,,False,False,
d12-s8,3383,0.200149,,,,,,,,,False,False,
d12-s8,3383,0.200319,,,,,,,,,False,False,
d12-s8,3383,0.200397,,,,,,,,,False,False,
d12-s8,3383,0.250186,,,,,,,,,False,False,
d12-s8,3383,0.250333,,,,,,,,,False,False,
d12-s8,3383,0.250397,,,,,,,,,False,False,
d12-s8,3383,0.30008,,,,,,,,,False,False,
d12-s8,3383,0.300223,,,,,,,,,False,False,
d12-s8,3383,0.300397,,,,,,,,,False,False,
d12-s8,3383,0.350074,,,,,,,,,False,False,
d12-s8,3383,0.350093,,,,,,,,,False,False,
d12-s8,3383,0.35026,,,,,,,,,False,False,
d12-s8,3383,0.350359,,,,,,,,,False,False,
d12-s8,3383,0.350397,,,,,,,,,False,False,
d12-s8,3383,0.400106,,,,,,,,,False,False,
d12-s8,3383,0.400112,,,,,,,,,False,False,
d12-s8,3383,0.400397,,,,,,,,,False,False,
d12-s8,3383,0.45012,,,,,,,,,False,False,
d12-s8,3383,0.450149,,,,,,,,,False,False,
d12-s8,3383,0.450397,,,,,,,,,False,False,
d12-s8,3383,0.500133,,,,,,,,,False,False,
d12-s8,3383,0.500186,,,,,,,,,False,False,
d12-s8,3383,0.500397,,,,,,,,,False,False,
d12-s8,3383,0.55,,,,,,,,,False,False,
d12-s8,3383,0.550037,,,,,,,,,False,False,
d12-s8,3383,0.550146,,,,,,,,,False,False,
d12-s8,3383,0.6,,,,,,,,,False,False,
d12-s8,3383,0.600074,,,,,,,,,False,False,
d12-s8,3383,0.60016,,,,,,,,,False,False,
d12-s8,3383,0.65,,,,,,,,,False,False,
d12-s8,3383,0.650112,,,,,,,,,False,False,
d12-s8,3383,0.650173,,,,,,,,,False,False,
d12-s8,3383,0.7,,,,,,,,,False,False,
d12-s8,3383,0.700149,,,,,,,,,False,False,
d12-s8,3383,0.700186,,,,,,,,,False,False,
d12-s8,3383,0.75,,,,,,,,,False,False,
d12-s8,3383,0.7502,,,,,,,,,False,False,
d12-s8,3383,0.799947,,,,,,,,,False,False,
d12-s8,3383,0.8,,,,,,,,,False,False,
d12-s8,3383,0.800037,,,,,,,,,False,False,
d12-s8,3383,0.84996,,,,,,,,,False,False,
d12-s8,3383,0.85,,,,,,,,,False,False,
d12-s8,3383,0.850074,,,,,,,,,False,False,
d12-s8,3383,0.899973,,,,,,,,,False,False,
d12-s8,3383,0.9,,,,,,,,,False,False,
d12-s8,3383,0.900112,,,,,,,,,False,False,
d12-s8,3383,0.949963,,,,,,,,,False,False,
d12-s8,3383,0.949987,,,,,,,,,False,False,
d12-s8,3383,0.95,,,,,,,,,False,False,
d12-s8,3383,1.0,,,,,,,,,False,False,
d12-s8,3495,0.000186,,,,,,,,,False,False,
d12-s8,3495,0.000266,,,,,,,,,False,False,
d12-s8,3495,0.000372,,,,,,,,,False,False,
d12-s8,3495,0.000397,,,,,,,,,False,False,
d12-s8,3495,0.000532,,,,,,,,,False,False,
d12-s8,3495,0.000558,,,,,,,,,False,False,
d12-s8,3495,0.000794,,,,,,,,,False,False,
d12-s8,3495,0.000798,,,,,,,,,False,False,
d12-s8,3495,0.00093,,,,,,,,,False,False,
d12-s8,3495,0.00119,,,,,,,,,False,False,
d12-s8,3495,0.00133,,,,,,,,,False,False,
d12-s8,3495,0.001674,,,,,,,,,False,False,
d12-s8,3495,0.001984,,,,,,,,,False,False,
d12-s8,3495,0.002394,,,,,,,,,False,False,
d12-s8,3495,0.003162,,,,,,,,,False,False,
d12-s8,3495,0.003571,,,,,,,,,False,False,
d12-s8,3495,0.004522,,,,,,,,,False,False,
d12-s8,3495,0.006138,,,,,,,,,False,False,
d12-s8,3495,0.006746,,,,,,,,,False,False,
d12-s8,3495,0.007626,,,,,,,,,False,False,
d12-s8,3495,0.008779,,,,,,,,,False,False,
d12-s8,3495,0.010907,,,,,,,,,False,False,
d12-s8,3495,0.012091,,,,,,,,,False,False,
d12-s8,3495,0.013095,,,,,,,,,False,False,
d12-s8,3495,0.01627,,,,,,,,,False,False,
d12-s8,3495,0.017292,,,,,,,,,False,False,
d12-s8,3495,0.023996,,,,,,,,,False,False,
d12-s8,3495,0.025794,,,,,,,,,False,False,
d12-s8,3495,0.034318,,,,,,,,,False,False,
d12-s8,3495,0.047805,,,,,,,,,False,False,
d12-s8,3495,0.050223,,,,,,,,,False,False,
d12-s8,3495,0.050279,,,,,,,,,False,False,
d12-s8,3495,0.050397,,,,,,,,,False,False,
d12-s8,3495,0.074591,,,,,,,,,False,False,
d12-s8,3495,0.10026,,,,,,,,,False,False,
d12-s8,3495,0.100293,,,,,,,,,False,False,
d12-s8,3495,0.100397,,,,,,,,,False,False,
d12-s8,3495,0.106677,,,,,,,,,False,False,
d12-s8,3495,0.150112,,,,,,,,,False,False,
d12-s8,3495,0.150306,,,,,,,,,False,False,
d12-s8,3495,0.150397,,,,,,,,,False,False,
d12-s8,3495,0.159127,,,,,,,,,False,False,
d12-s8,3495,0.200149,,,,,,,,,False,False,
d12-s8,3495,0.200319,,,,,,,,,False,False,
d12-s8,3495,0.200397,,,,,,,,,False,False,
d12-s8,3495,0.250186,,,,,,,,,False,False,
d12-s8,3495,0.250333,,,,,,,,,False,False,
d12-s8,3495,0.250397,,,,,,,,,False,False,
d12-s8,3495,0.30008,,,,,,,,,False,False,
d12-s8,3495,0.300223,,,,,,,,,False,False,
d12-s8,3495,0.300397,,,,,,,,,False,False,
d12-s8,3495,0.350074,,,,,,,,,False,False,
d12-s8,3495,0.350093,,,,,,,,,False,False,
d12-s8,3495,0.35026,,,,,,,,,False,False,
d12-s8,3495,0.350359,,,,,,,,,False,False,
d12-s8,3495,0.350397,,,,,,,,,False,False,
d12-s8,3495,0.400106,,,,,,,,,False,False,
d12-s8,3495,0.400112,,,,,,,,,False,False,
d12-s8,3495,0.400397,,,,,,,,,False,False,
d12-s8,3495,0.45012,,,,,,,,,False,False,
d12-s8,3495,0.450149,,,,,,,,,False,False,
d12-s8,3495,0.450397,,,,,,,,,False,False,
d12-s8,3495,0.500133,,,,,,,,,False,False,
d12-s8,3495,0.500186,,,,,,,,,False,False,
d12-s8,3495,0.500397,,,,,,,,,False,False,
d12-s8,3495,0.55,,,,,,,,,False,False,
d12-s8,3495,0.550037,,,,,,,,,False,False,
d12-s8,3495,0.550146,,,,,,,,,False,False,
d12-s8,3495,0.6,,,,,,,,,False,False,
d12-s8,3495,0.600074,,,,,,,,,False,False,
d12-s8,3495,0.60016,,,,,,,,,False,False,
d12-s8,3495,0.65,,,,,,,,,False,False,
d12-s8,3495,0.650112,,,,,,,,,False,False,
d12-s8,3495,0.650173,,,,,,,,,False,False,
d12-s8,3495,0.7,,,,,,,,,False,False,
d12-s8,3495,0.700149,,,,,,,,,False,False,
d12-s8,3495,0.700186,,,,,,,,,False,False,
d12-s8,3495,0.75,,,,,,,,,False,False,
d12-s8,3495,0.7502,,,,,,,,,False,False,
d12-s8,3495,0.799947,,,,,,,,,False,False,
d12-s8,3495,0.8,,,,,,,,,False,False,
d12-s8,3495,0.800037,,,,,,,,,False,False,
d12-s8,3495,0.84996,,,,,,,,,False,False,
d12-s8,3495,0.85,,,,,,,,,False,False,
d12-s8,3495,0.850074,,,,,,,,,False,False,
d12-s8,3495,0.899973,,,,,,,,,False,False,
d12-s8,3495,0.9,,,,,,,,,False,False,
d12-s8,3495,0.900112,,,,,,,,,False,False,
d12-s8,3495,0.949963,,,,,,,,,False,False,
d12-s8,3495,0.949987,,,,,,,,,False,False,
d12-s8,3495,0.95,,,,,,,,,False,False,
d12-s8,3495,1.0,,,,,,,,,False,False,
d12-s8,3571,0.000186,,,,,,,,,False,False,
d12-s8,3571,0.000266,,,,,,,,,False,False,
d12-s8,3571,0.000372,,,,,,,,,False,False,
d12-s8,3571,0.000397,,,,,,,,,False,False,
d12-s8,3571,0.000532,,,,,,,,,False,False,
d12-s8,3571,0.000558,,,,,,,,,False,False,
d12-s8,3571,0.000794,,,,,,,,,False,False,
d12-s8,3571,0.000798,,,,,,,,,False,False,
d12-s8,3571,0.00093,,,,,,,,,False,False,
d12-s8,3571,0.00119,,,,,,,,,False,False,
d12-s8,3571,0.00133,,,,,,,,,False,False,
d12-s8,3571,0.001674,,,,,,,,,False,False,
d12-s8,3571,0.001984,,,,,,,,,False,False,
d12-s8,3571,0.002394,,,,,,,,,False,False,
d12-s8,3571,0.003162,,,,,,,,,False,False,
d12-s8,3571,0.003571,,,,,,,,,False,False,
d12-s8,3571,0.004522,,,,,,,,,False,False,
d12-s8,3571,0.006138,,,,,,,,,False,False,
d12-s8,3571,0.006746,,,,,,,,,False,False,
d12-s8,3571,0.007626,,,,,,,,,False,False,
d12-s8,3571,0.008779,,,,,,,,,False,False,
d12-s8,3571,0.010907,,,,,,,,,False,False,
d12-s8,3571,0.012091,,,,,,,,,False,False,
d12-s8,3571,0.013095,,,,,,,,,False,False,
d12-s8,3571,0.01627,,,,,,,,,False,False,
d12-s8,3571,0.017292,,,,,,,,,False,False,
d12-s8,3571,0.023996,,,,,,,,,False,False,
d12-s8,3571,0.025794,,,,,,,,,False,False,
d12-s8,3571,0.034318,,,,,,,,,False,False,
d12-s8,3571,0.047805,,,,,,,,,False,False,
d12-s8,3571,0.050223,,,,,,,,,False,False,
d12-s8,3571,0.050279,,,,,,,,,False,False,
d12-s8,3571,0.050397,,,,,,,,,False,False,
d12-s8,3571,0.074591,,,,,,,,,False,False,
d12-s8,3571,0.10026,,,,,,,,,False,False,
d12-s8,3571,0.100293,,,,,,,,,False,False,
d12-s8,3571,0.100397,,,,,,,,,False,False,
d12-s8,3571,0.106677,,,,,,,,,False,False,
d12-s8,3571,0.150112,,,,,,,,,False,False,
d12-s8,3571,0.150306,,,,,,,,,False,False,
d12-s8,3571,0.150397,,,,,,,,,False,False,
d12-s8,3571,0.159127,,,,,,,,,False,False,
d12-s8,3571,0.200149,,,,,,,,,False,False,
d12-s8,3571,0.200319,,,,,,,,,False,False,
d12-s8,3571,0.200397,,,,,,,,,False,False,
d12-s8,3571,0.250186,,,,,,,,,False,False,
d12-s8,3571,0.250333,,,,,,,,,False,False,
d12-s8,3571,0.250397,,,,,,,,,False,False,
d12-s8,3571,0.30008,,,,,,,,,False,False,
d12-s8,3571,0.300223,,,,,,,,,False,False,
d12-s8,3571,0.300397,,,,,,,,,False,False,
d12-s8,3571,0.350074,,,,,,,,,False,False,
d12-s8,3571,0.350093,,,,,,,,,False,False,
d12-s8,3571,0.35026,,,,,,,,,False,False,
d12-s8,3571,0.350359,,,,,,,,,False,False,
d12-s8,3571,0.350397,,,,,,,,,False,False,
d12-s8,3571,0.400106,,,,,,,,,False,False,
d12-s8,3571,0.400112,,,,,,,,,False,False,
d12-s8,3571,0.400397,,,,,,,,,False,False,
d12-s8,3571,0.45012,,,,,,,,,False,False,
d12-s8,3571,0.450149,,,,,,,,,False,False,
d12-s8,3571,0.450397,,,,,,,,,False,False,
d12-s8,3571,0.500133,,,,,,,,,False,False,
d12-s8,3571,0.500186,,,,,,,,,False,False,
d12-s8,3571,0.500397,,,,,,,,,False,False,
d12-s8,3571,0.55,,,,,,,,,False,False,
d12-s8,3571,0.550037,,,,,,,,,False,False,
d12-s8,3571,0.550146,,,,,,,,,False,False,
d12-s8,3571,0.6,,,,,,,,,False,False,
d12-s8,3571,0.600074,,,,,,,,,False,False,
d12-s8,3571,0.60016,,,,,,,,,False,False,
d12-s8,3571,0.65,,,,,,,,,False,False,
d12-s8,3571,0.650112,,,,,,,,,False,False,
d12-s8,3571,0.650173,,,,,,,,,False,False,
d12-s8,3571,0.7,,,,,,,,,False,False,
d12-s8,3571,0.700149,,,,,,,,,False,False,
d12-s8,3571,0.700186,,,,,,,,,False,False,
d12-s8,3571,0.75,,,,,,,,,False,False,
d12-s8,3571,0.7502,,,,,,,,,False,False,
d12-s8,3571,0.799947,,,,,,,,,False,False,
d12-s8,3571,0.8,,,,,,,,,False,False,
d12-s8,3571,0.800037,,,,,,,,,False,False,
d12-s8,3571,0.84996,,,,,,,,,False,False,
d12-s8,3571,0.85,,,,,,,,,False,False,
d12-s8,3571,0.850074,,,,,,,,,False,False,
d12-s8,3571,0.899973,,,,,,,,,False,False,
d12-s8,3571,0.9,,,,,,,,,False,False,
d12-s8,3571,0.900112,,,,,,,,,False,False,
d12-s8,3571,0.949963,,,,,,,,,False,False,
d12-s8,3571,0.949987,,,,,,,,,False,False,
d12-s8,3571,0.95,,,,,,,,,False,False,
d12-s8,3571,1.0,,,,,,,,,False,False,
d12-s8,3759,0.000186,,,,,,,,,False,False,
d12-s8,3759,0.000266,,,,,,,,,False,False,
d12-s8,3759,0.000372,,,,,,,,,False,False,
d12-s8,3759,0.000397,,,,,,,,,False,False,
d12-s8,3759,0.000532,,,,,,,,,False,False,
d12-s8,3759,0.000558,,,,,,,,,False,False,
d12-s8,3759,0.000794,,,,,,,,,False,False,
d12-s8,3759,0.000798,,,,,,,,,False,False,
d12-s8,3759,0.00093,,,,,,,,,False,False,
d12-s8,3759,0.00119,,,,,,,,,False,False,
d12-s8,3759,0.00133,,,,,,,,,False,False,
d12-s8,3759,0.001674,,,,,,,,,False,False,
d12-s8,3759,0.001984,,,,,,,,,False,False,
d12-s8,3759,0.002394,,,,,,,,,False,False,
d12-s8,3759,0.003162,,,,,,,,,False,False,
d12-s8,3759,0.003571,,,,,,,,,False,False,
d12-s8,3759,0.004522,,,,,,,,,False,False,
d12-s8,3759,0.006138,,,,,,,,,False,False,
d12-s8,3759,0.006746,,,,,,,,,False,False,
d12-s8,3759,0.007626,,,,,,,,,False,False,
d12-s8,3759,0.008779,,,,,,,,,False,False,
d12-s8,3759,0.010907,,,,,,,,,False,False,
d12-s8,3759,0.012091,,,,,,,,,False,False,
d12-s8,3759,0.013095,,,,,,,,,False,False,
d12-s8,3759,0.01627,,,,,,,,,False,False,
d12-s8,3759,0.017292,,,,,,,,,False,False,
d12-s8,3759,0.023996,,,,,,,,,False,False,
d12-s8,3759,0.025794,,,,,,,,,False,False,
d12-s8,3759,0.034318,,,,,,,,,False,False,
d12-s8,3759,0.047805,,,,,,,,,False,False,
d12-s8,3759,0.050223,,,,,,,,,False,False,
d12-s8,3759,0.050279,,,,,,,,,False,False,
d12-s8,3759,0.050397,,,,,,,,,False,False,
d12-s8,3759,0.074591,,,,,,,,,False,False,
d12-s8,3759,0.10026,,,,,,,,,False,False,
d12-s8,3759,0.100293,,,,,,,,,False,False,
d12-s8,3759,0.100397,,,,,,,,,False,False,
d12-s8,3759,0.106677,,,,,,,,,False,False,
d12-s8,3759,0.150112,,,,,,,,,False,False,
d12-s8,3759,0.150306,,,,,,,,,False,False,
d12-s8,3759,0.150397,,,,,,,,,False,False,
d12-s8,3759,0.159127,,,,,,,,,False,False,
d12-s8,3759,0.200149,,,,,,,,,False,False,
d12-s8,3759,0.200319,,,,,,,,,False,False,
d12-s8,3759,0.200397,,,,,,,,,False,False,
d12-s8,3759,0.250186,,,,,,,,,False,False,
d12-s8,3759,0.250333,,,,,,,,,False,False,
d12-s8,3759,0.250397,,,,,,,,,False,False,
d12-s8,3759,0.30008,,,,,,,,,False,False,
d12-s8,3759,0.300223,,,,,,,,,False,False,
d12-s8,3759,0.300397,,,,,,,,,False,False,
d12-s8,3759,0.350074,,,,,,,,,False,False,
d12-s8,3759,0.350093,,,,,,,,,False,False,
d12-s8,3759,0.35026,,,,,,,,,False,False,
d12-s8,3759,0.350359,,,,,,,,,False,False,
d12-s8,3759,0.350397,,,,,,,,,False,False,
d12-s8,3759,0.400106,,,,,,,,,False,False,
d12-s8,3759,0.400112,,,,,,,,,False,False,
d12-s8,3759,0.400397,,,,,,,,,False,False,
d12-s8,3759,0.45012,,,,,,,,,False,False,
d12-s8,3759,0.450149,,,,,,,,,False,False,
d12-s8,3759,0.450397,,,,,,,,,False,False,
d12-s8,3759,0.500133,,,,,,,,,False,False,
d12-s8,3759,0.500186,,,,,,,,,False,False,
d12-s8,3759,0.500397,,,,,,,,,False,False,
d12-s8,3759,0.55,,,,,,,,,False,False,
d12-s8,3759,0.550037,,,,,,,,,False,False,
d12-s8,3759,0.550146,,,,,,,,,False,False,
d12-s8,3759,0.6,,,,,,,,,False,False,
d12-s8,3759,0.600074,,,,,,,,,False,False,
d12-s8,3759,0.60016,,,,,,,,,False,False,
d12-s8,3759,0.65,,,,,,,,,False,False,
d12-s8,3759,0.650112,,,,,,,,,False,False,
d12-s8,3759,0.650173,,,,,,,,,False,False,
d12-s8,3759,0.7,,,,,,,,,False,False,
d12-s8,3759,0.700149,,,,,,,,,False,False,
d12-s8,3759,0.700186,,,,,,,,,False,False,
d12-s8,3759,0.75,,,,,,,,,False,False,
d12-s8,3759,0.7502,,,,,,,,,False,False,
d12-s8,3759,0.799947,,,,,,,,,False,False,
d12-s8,3759,0.8,,,,,,,,,False,False,
d12-s8,3759,0.800037,,,,,,,,,False,False,
d12-s8,3759,0.84996,,,,,,,,,False,False,
d12-s8,3759,0.85,,,,,,,,,False,False,
d12-s8,3759,0.850074,,,,,,,,,False,False,
d12-s8,3759,0.899973,,,,,,,,,False,False,
d12-s8,3759,0.9,,,,,,,,,False,False,
d12-s8,3759,0.900112,,,,,,,,,False,False,
d12-s8,3759,0.949963,,,,,,,,,False,False,
d12-s8,3759,0.949987,,,,,,,,,False,False,
d12-s8,3759,0.95,,,,,,,,,False,False,
d12-s8,3759,1.0,,,,,,,,,False,False,
d12-s8,3764,0.000186,,,,,,,,,False,False,
d12-s8,3764,0.000266,,,,,,,,,False,False,
d12-s8,3764,0.000372,,,,,,,,,False,False,
d12-s8,3764,0.000397,,,,,,,,,False,False,
d12-s8,3764,0.000532,,,,,,,,,False,False,
d12-s8,3764,0.000558,,,,,,,,,False,False,
d12-s8,3764,0.000794,,,,,,,,,False,False,
d12-s8,3764,0.000798,,,,,,,,,False,False,
d12-s8,3764,0.00093,,,,,,,,,False,False,
d12-s8,3764,0.00119,,,,,,,,,False,False,
d12-s8,3764,0.00133,,,,,,,,,False,False,
d12-s8,3764,0.001674,,,,,,,,,False,False,
d12-s8,3764,0.001984,,,,,,,,,False,False,
d12-s8,3764,0.002394,,,,,,,,,False,False,
d12-s8,3764,0.003162,,,,,,,,,False,False,
d12-s8,3764,0.003571,,,,,,,,,False,False,
d12-s8,3764,0.004522,,,,,,,,,False,False,
d12-s8,3764,0.006138,,,,,,,,,False,False,
d12-s8,3764,0.006746,,,,,,,,,False,False,
d12-s8,3764,0.007626,,,,,,,,,False,False,
d12-s8,3764,0.008779,,,,,,,,,False,False,
d12-s8,3764,0.010907,,,,,,,,,False,False,
d12-s8,3764,0.012091,,,,,,,,,False,False,
d12-s8,3764,0.013095,,,,,,,,,False,False,
d12-s8,3764,0.01627,,,,,,,,,False,False,
d12-s8,3764,0.017292,,,,,,,,,False,False,
d12-s8,3764,0.023996,,,,,,,,,False,False,
d12-s8,3764,0.025794,,,,,,,,,False,False,
d12-s8,3764,0.034318,,,,,,,,,False,False,
d12-s8,3764,0.047805,,,,,,,,,False,False,
d12-s8,3764,0.050223,,,,,,,,,False,False,
d12-s8,3764,0.050279,,,,,,,,,False,False,
d12-s8,3764,0.050397,,,,,,,,,False,False,
d12-s8,3764,0.074591,,,,,,,,,False,False,
d12-s8,3764,0.10026,,,,,,,,,False,False,
d12-s8,3764,0.100293,,,,,,,,,False,False,
d12-s8,3764,0.100397,,,,,,,,,False,False,
d12-s8,3764,0.106677,,,,,,,,,False,False,
d12-s8,3764,0.150112,,,,,,,,,False,False,
d12-s8,3764,0.150306,,,,,,,,,False,False,
d12-s8,3764,0.150397,,,,,,,,,False,False,
d12-s8,3764,0.159127,,,,,,,,,False,False,
d12-s8,3764,0.200149,,,,,,,,,False,False,
d12-s8,3764,0.200319,,,,,,,,,False,False,
d12-s8,3764,0.200397,,,,,,,,,False,False,
d12-s8,3764,0.250186,,,,,,,,,False,False,
d12-s8,3764,0.250333,,,,,,,,,False,False,
d12-s8,3764,0.250397,,,,,,,,,False,False,
d12-s8,3764,0.30008,,,,,,,,,False,False,
d12-s8,3764,0.300223,,,,,,,,,False,False,
d12-s8,3764,0.300397,,,,,,,,,False,False,
d12-s8,3764,0.350074,,,,,,,,,False,False,
d12-s8,3764,0.350093,,,,,,,,,False,False,
d12-s8,3764,0.35026,,,,,,,,,False,False,
d12-s8,3764,0.350359,,,,,,,,,False,False,
d12-s8,3764,0.350397,,,,,,,,,False,False,
d12-s8,3764,0.400106,,,,,,,,,False,False,
d12-s8,3764,0.400112,,,,,,,,,False,False,
d12-s8,3764,0.400397,,,,,,,,,False,False,
d12-s8,3764,0.45012,,,,,,,,,False,False,
d12-s8,3764,0.450149,,,,,,,,,False,False,
d12-s8,3764,0.450397,,,,,,,,,False,False,
d12-s8,3764,0.500133,,,,,,,,,False,False,
d12-s8,3764,0.500186,,,,,,,,,False,False,
d12-s8,3764,0.500397,,,,,,,,,False,False,
d12-s8,3764,0.55,,,,,,,,,False,False,
d12-s8,3764,0.550037,,,,,,,,,False,False,
d12-s8,3764,0.550146,,,,,,,,,False,False,
d12-s8,3764,0.6,,,,,,,,,False,False,
d12-s8,3764,0.600074,,,,,,,,,False,False,
d12-s8,3764,0.60016,,,,,,,,,False,False,
d12-s8,3764,0.65,,,,,,,,,False,False,
d12-s8,3764,0.650112,,,,,,,,,False,False,
d12-s8,3764,0.650173,,,,,,,,,False,False,
d12-s8,3764,0.7,,,,,,,,,False,False,
d12-s8,3764,0.700149,,,,,,,,,False,False,
d12-s8,3764,0.700186,,,,,,,,,False,False,
d12-s8,3764,0.75,,,,,,,,,False,False,
d12-s8,3764,0.7502,,,,,,,,,False,False,
d12-s8,3764,0.799947,,,,,,,,,False,False,
d12-s8,3764,0.8,,,,,,,,,False,False,
d12-s8,3764,0.800037,,,,,,,,,False,False,
d12-s8,3764,0.84996,,,,,,,,,False,False,
d12-s8,3764,0.85,,,,,,,,,False,False,
d12-s8,3764,0.850074,,,,,,,,,False,False,
d12-s8,3764,0.899973,,,,,,,,,False,False,
d12-s8,3764,0.9,,,,,,,,,False,False,
d12-s8,3764,0.900112,,,,,,,,,False,False,
d12-s8,3764,0.949963,,,,,,,,,False,False,
d12-s8,3764,0.949987,,,,,,,,,False,False,
d12-s8,3764,0.95,,,,,,,,,False,False,
d12-s8,3764,1.0,,,,,,,,,False,False,
d12-s8,4032,0.000186,,,,,,,,,False,False,
d12-s8,4032,0.000266,,,,,,,,,False,False,
d12-s8,4032,0.000372,,,,,,,,,False,False,
d12-s8,4032,0.000397,,,,,,,,,False,False,
d12-s8,4032,0.000532,,,,,,,,,False,False,
d12-s8,4032,0.000558,,,,,,,,,False,False,
d12-s8,4032,0.000794,,,,,,,,,False,False,
d12-s8,4032,0.000798,,,,,,,,,False,False,
d12-s8,4032,0.00093,,,,,,,,,False,False,
d12-s8,4032,0.00119,,,,,,,,,False,False,
d12-s8,4032,0.00133,,,,,,,,,False,False,
d12-s8,4032,0.001674,,,,,,,,,False,False,
d12-s8,4032,0.001984,,,,,,,,,False,False,
d12-s8,4032,0.002394,,,,,,,,,False,False,
d12-s8,4032,0.003162,,,,,,,,,False,False,
d12-s8,4032,0.003571,,,,,,,,,False,False,
d12-s8,4032,0.004522,,,,,,,,,False,False,
d12-s8,4032,0.006138,,,,,,,,,False,False,
d12-s8,4032,0.006746,,,,,,,,,False,False,
d12-s8,4032,0.007626,,,,,,,,,False,False,
d12-s8,4032,0.008779,,,,,,,,,False,False,
