run,depth,seed,segment,arm,metric,family,direction,step,progress,value,estimator_id,dtype
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/e_lin_random,e_lin,random,2268,0.9,8.353991020475398e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/verdict_code_random,verdict_code,random,2268,0.9,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/e_sym_gradient,e_sym,gradient,2268,0.9,5.186832748358573e-06,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/e_lin_gradient,e_lin,gradient,2268,0.9,5.033751702332861e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/verdict_code_gradient,verdict_code,gradient,2268,0.9,0.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/e_sym_update,e_sym,update,2268,0.9,9.375645280171043e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/e_lin_update,e_lin,update,2268,0.9,7.806818208989588e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/verdict_code_update,verdict_code,update,2268,0.9,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/e_sym_random,e_sym,random,2268,0.9,0.07308363591947971,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/e_lin_random,e_lin,random,2268,0.9,0.011637257500346106,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/verdict_code_random,verdict_code,random,2268,0.9,2.0,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/e_sym_gradient,e_sym,gradient,2268,0.9,0.054378551412865156,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/e_lin_gradient,e_lin,gradient,2268,0.9,0.006061737219530814,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/verdict_code_gradient,verdict_code,gradient,2268,0.9,2.0,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/e_sym_update,e_sym,update,2268,0.9,0.01919195707094749,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/e_lin_update,e_lin,update,2268,0.9,0.011066579264226271,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/verdict_code_update,verdict_code,update,2268,0.9,2.0,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/e_sym_random,e_sym,random,2394,0.95,4.3933733170665976e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/e_lin_random,e_lin,random,2394,0.95,8.835000050491163e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/verdict_code_random,verdict_code,random,2394,0.95,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/e_sym_gradient,e_sym,gradient,2394,0.95,8.751660889774825e-06,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/e_lin_gradient,e_lin,gradient,2394,0.95,5.29969518361601e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/verdict_code_gradient,verdict_code,gradient,2394,0.95,0.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/e_sym_update,e_sym,update,2394,0.95,2.3505757551782494e-06,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/e_lin_update,e_lin,update,2394,0.95,8.124666520390762e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/verdict_code_update,verdict_code,update,2394,0.95,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/e_sym_random,e_sym,random,2394,0.95,0.0062917379148515595,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/e_lin_random,e_lin,random,2394,0.95,0.011723131295911746,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/verdict_code_random,verdict_code,random,2394,0.95,2.0,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/e_sym_gradient,e_sym,gradient,2394,0.95,0.014200145233740063,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/e_lin_gradient,e_lin,gradient,2394,0.95,0.005739116307078065,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/verdict_code_gradient,verdict_code,gradient,2394,0.95,2.0,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/e_sym_update,e_sym,update,2394,0.95,0.020010196276264703,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/e_lin_update,e_lin,update,2394,0.95,0.0110488639885826,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/verdict_code_update,verdict_code,update,2394,0.95,2.0,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/e_sym_random,e_sym,random,2520,1.0,6.055512680508228e-06,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/e_lin_random,e_lin,random,2520,1.0,8.771226042799079e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/verdict_code_random,verdict_code,random,2520,1.0,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/e_sym_gradient,e_sym,gradient,2520,1.0,2.8869188964533048e-05,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/e_lin_gradient,e_lin,gradient,2520,1.0,5.388987747235129e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/verdict_code_gradient,verdict_code,gradient,2520,1.0,0.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/e_sym_update,e_sym,update,2520,1.0,9.733878420277522e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/e_lin_update,e_lin,update,2520,1.0,8.822604541121152e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,shadow_fp32,curvature/verdict_code_update,verdict_code,update,2520,1.0,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/e_sym_random,e_sym,random,2520,1.0,0.10124165088084346,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/e_lin_random,e_lin,random,2520,1.0,0.011378507664091155,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/verdict_code_random,verdict_code,random,2520,1.0,2.0,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/e_sym_gradient,e_sym,gradient,2520,1.0,0.09572295418184446,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/e_lin_gradient,e_lin,gradient,2520,1.0,0.006166976811491269,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/verdict_code_gradient,verdict_code,gradient,2520,1.0,2.0,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/e_sym_update,e_sym,update,2520,1.0,0.004160186179596737,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/e_lin_update,e_lin,update,2520,1.0,0.01164335011642626,,torch.bfloat16
d12-s10,12,10,d12-s10-s0-0ffeb05742bb4154a3f1afc202dc3955,native,curvature/verdict_code_update,verdict_code,update,2520,1.0,2.0,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_sym_random,e_sym,random,1,0.0003968253968253968,3.4631002038380717e-06,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_lin_random,e_lin,random,1,0.0003968253968253968,8.094100020593872e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/verdict_code_random,verdict_code,random,1,0.0003968253968253968,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_sym_gradient,e_sym,gradient,1,0.0003968253968253968,2.884095247339138e-05,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_lin_gradient,e_lin,gradient,1,0.0003968253968253968,1.8749006679481973e-05,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/verdict_code_gradient,verdict_code,gradient,1,0.0003968253968253968,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_sym_update,e_sym,update,1,0.0003968253968253968,2.127043429882495e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_lin_update,e_lin,update,1,0.0003968253968253968,7.147728680712148e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/verdict_code_update,verdict_code,update,1,0.0003968253968253968,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_sym_random,e_sym,random,1,0.0003968253968253968,0.024980487591393555,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_lin_random,e_lin,random,1,0.0003968253968253968,0.012043705739953153,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/verdict_code_random,verdict_code,random,1,0.0003968253968253968,2.0,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_sym_gradient,e_sym,gradient,1,0.0003968253968253968,0.013380415906554033,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_lin_gradient,e_lin,gradient,1,0.0003968253968253968,0.02000684558990869,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/verdict_code_gradient,verdict_code,gradient,1,0.0003968253968253968,2.0,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_sym_update,e_sym,update,1,0.0003968253968253968,0.05650824371379814,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_lin_update,e_lin,update,1,0.0003968253968253968,0.013038910782860187,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/verdict_code_update,verdict_code,update,1,0.0003968253968253968,2.0,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_sym_random,e_sym,random,2,0.0007936507936507937,4.098588668659212e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_lin_random,e_lin,random,2,0.0007936507936507937,8.104719642754481e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/verdict_code_random,verdict_code,random,2,0.0007936507936507937,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_sym_gradient,e_sym,gradient,2,0.0007936507936507937,2.7631803335881957e-05,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_lin_gradient,e_lin,gradient,2,0.0007936507936507937,1.8855018364214617e-05,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/verdict_code_gradient,verdict_code,gradient,2,0.0007936507936507937,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_sym_update,e_sym,update,2,0.0007936507936507937,4.17033690103298e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_lin_update,e_lin,update,2,0.0007936507936507937,7.026986934942876e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/verdict_code_update,verdict_code,update,2,0.0007936507936507937,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_sym_random,e_sym,random,2,0.0007936507936507937,0.041352953410071,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_lin_random,e_lin,random,2,0.0007936507936507937,0.012086809663173333,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/verdict_code_random,verdict_code,random,2,0.0007936507936507937,2.0,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_sym_gradient,e_sym,gradient,2,0.0007936507936507937,0.021649093119370924,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_lin_gradient,e_lin,gradient,2,0.0007936507936507937,0.009186013739498273,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/verdict_code_gradient,verdict_code,gradient,2,0.0007936507936507937,2.0,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_sym_update,e_sym,update,2,0.0007936507936507937,0.07823040782712655,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_lin_update,e_lin,update,2,0.0007936507936507937,0.02378247762259876,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/verdict_code_update,verdict_code,update,2,0.0007936507936507937,2.0,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_sym_random,e_sym,random,3,0.0011904761904761906,6.140917786536597e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_lin_random,e_lin,random,3,0.0011904761904761906,8.049071025165756e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/verdict_code_random,verdict_code,random,3,0.0011904761904761906,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_sym_gradient,e_sym,gradient,3,0.0011904761904761906,2.2305263785128066e-05,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_lin_gradient,e_lin,gradient,3,0.0011904761904761906,1.8539314966297824e-05,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/verdict_code_gradient,verdict_code,gradient,3,0.0011904761904761906,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_sym_update,e_sym,update,3,0.0011904761904761906,1.4082711286604142e-06,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_lin_update,e_lin,update,3,0.0011904761904761906,6.836698103040166e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/verdict_code_update,verdict_code,update,3,0.0011904761904761906,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_sym_random,e_sym,random,3,0.0011904761904761906,0.013871092490784609,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_lin_random,e_lin,random,3,0.0011904761904761906,0.011969946730174284,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/verdict_code_random,verdict_code,random,3,0.0011904761904761906,2.0,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_sym_gradient,e_sym,gradient,3,0.0011904761904761906,0.004074848566237852,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_lin_gradient,e_lin,gradient,3,0.0011904761904761906,0.006924319292270915,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/verdict_code_gradient,verdict_code,gradient,3,0.0011904761904761906,2.0,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_sym_update,e_sym,update,3,0.0011904761904761906,0.053011542251682114,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_lin_update,e_lin,update,3,0.0011904761904761906,0.023804376995922024,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/verdict_code_update,verdict_code,update,3,0.0011904761904761906,2.0,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_sym_random,e_sym,random,5,0.001984126984126984,7.899741980158393e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_lin_random,e_lin,random,5,0.001984126984126984,7.073983430887313e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/verdict_code_random,verdict_code,random,5,0.001984126984126984,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_sym_gradient,e_sym,gradient,5,0.001984126984126984,2.060185289458013e-05,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_lin_gradient,e_lin,gradient,5,0.001984126984126984,1.6928980300811258e-05,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/verdict_code_gradient,verdict_code,gradient,5,0.001984126984126984,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_sym_update,e_sym,update,5,0.001984126984126984,2.556856684967253e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_lin_update,e_lin,update,5,0.001984126984126984,5.661659259109426e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/verdict_code_update,verdict_code,update,5,0.001984126984126984,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_sym_random,e_sym,random,5,0.001984126984126984,0.026997174050590867,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_lin_random,e_lin,random,5,0.001984126984126984,0.01164742584259898,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/verdict_code_random,verdict_code,random,5,0.001984126984126984,2.0,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_sym_gradient,e_sym,gradient,5,0.001984126984126984,0.008109658637175866,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_lin_gradient,e_lin,gradient,5,0.001984126984126984,0.006392192642510515,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/verdict_code_gradient,verdict_code,gradient,5,0.001984126984126984,2.0,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_sym_update,e_sym,update,5,0.001984126984126984,0.02996566386599073,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/e_lin_update,e_lin,update,5,0.001984126984126984,0.02124013878134369,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,native,curvature/verdict_code_update,verdict_code,update,5,0.001984126984126984,2.0,,torch.bfloat16
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_sym_random,e_sym,random,9,0.0035714285714285713,1.6412434475677648e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_lin_random,e_lin,random,9,0.0035714285714285713,5.057958051693053e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/verdict_code_random,verdict_code,random,9,0.0035714285714285713,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_sym_gradient,e_sym,gradient,9,0.0035714285714285713,4.679554344898635e-06,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_lin_gradient,e_lin,gradient,9,0.0035714285714285713,3.357193427331589e-06,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/verdict_code_gradient,verdict_code,gradient,9,0.0035714285714285713,0.0,hvp-shadow-fp32-ieee-v1,torch.float32
d12-s11,12,11,d12-s11-s0-5fd1bf807f764954b30658872fc3e2ad,shadow_fp32,curvature/e_sym_update,e_sym,update,9,0.0035714285714285713,1.9924106605737606e-07,hvp-shadow-fp32-ieee-v1,torch.float32
