run,depth,seed,step,normalized_progress,phase,slice_index,slice_grad_norm,slice_dot_device_mean,slice_cosine_device_mean,device_mean_grad_norm_exact
d12-s9,12,9,1212,0.48095238095238096,middle,6,0.6175384248137477,0.12033240064418702,0.5554717678478428,0.3507975929605558
d12-s9,12,9,1212,0.48095238095238096,middle,7,0.7142949316588093,0.14139720371221431,0.5642955787418719,0.3507975929605558
d12-s9,12,9,1313,0.5210317460317461,middle,0,0.6385557436571158,0.10369081801146023,0.49434055504866975,0.328484774207491
d12-s9,12,9,1313,0.5210317460317461,middle,1,0.6480551822031037,0.10824072035469016,0.5084677843034554,0.328484774207491
d12-s9,12,9,1313,0.5210317460317461,middle,2,0.6578950245756223,0.10686117571591652,0.4944792842864105,0.328484774207491
d12-s9,12,9,1313,0.5210317460317461,middle,3,0.6961694216029469,0.12105052113462922,0.52934214858393,0.328484774207491
d12-s9,12,9,1313,0.5210317460317461,middle,4,0.6574706124675022,0.11632880187102335,0.5386363585434213,0.328484774207491
d12-s9,12,9,1313,0.5210317460317461,middle,5,0.6141540002961702,0.0950507006740339,0.4711539034638205,0.328484774207491
d12-s9,12,9,1313,0.5210317460317461,middle,6,0.6306867570004175,0.09946067540124309,0.48008976573181317,0.328484774207491
d12-s9,12,9,1313,0.5210317460317461,middle,7,0.6443623639411622,0.10790541416601447,0.509797645983908,0.328484774207491
d12-s9,12,9,1414,0.5611111111111111,middle,0,0.6670647465794833,0.14198057879916845,0.5324269126149722,0.39976148821313895
d12-s9,12,9,1414,0.5611111111111111,middle,1,0.7022094063425178,0.16669004336407386,0.5938025573628816,0.39976148821313895
d12-s9,12,9,1414,0.5611111111111111,middle,2,0.7552484216683042,0.17270553748982073,0.5720256234230757,0.39976148821313895
d12-s9,12,9,1414,0.5611111111111111,middle,3,0.7274331649413811,0.17129264076309747,0.5890398192140757,0.39976148821313895
d12-s9,12,9,1414,0.5611111111111111,middle,4,0.7085152327031379,0.14934485501659267,0.5272785697498925,0.39976148821313895
d12-s9,12,9,1414,0.5611111111111111,middle,5,0.7175265555833991,0.16125720221989293,0.5621862100155767,0.39976148821313895
d12-s9,12,9,1414,0.5611111111111111,middle,6,0.6971122508901895,0.15803666917504486,0.5670928864660594,0.39976148821313895
d12-s9,12,9,1414,0.5611111111111111,middle,7,0.6845504605493521,0.1403720160068026,0.5129489168115176,0.39976148821313895
d12-s9,12,9,1515,0.6011904761904762,middle,0,0.7661764533387573,0.14616415254533244,0.498397970886022,0.38276816183726214
d12-s9,12,9,1515,0.6011904761904762,middle,1,0.7961627170386786,0.18859880216392685,0.6188726455522486,0.38276816183726214
d12-s9,12,9,1515,0.6011904761904762,middle,2,0.7071765307807544,0.14008449316233634,0.5175191411214295,0.38276816183726214
d12-s9,12,9,1515,0.6011904761904762,middle,3,0.7473639017299667,0.15955029936122062,0.5577373123967545,0.38276816183726214
d12-s9,12,9,1515,0.6011904761904762,middle,4,0.6901889580992151,0.1272081314832627,0.4815163739747746,0.38276816183726214
d12-s9,12,9,1515,0.6011904761904762,middle,5,0.6613297950827189,0.13434806053658133,0.530734726893573,0.38276816183726214
d12-s9,12,9,1515,0.6011904761904762,middle,6,0.6979454850657006,0.1297653890524524,0.48573742298805217,0.38276816183726214
d12-s9,12,9,1515,0.6011904761904762,middle,7,0.6770170081494097,0.13297772528677543,0.5131490318297106,0.38276816183726214
d12-s9,12,9,1616,0.6412698412698413,middle,0,0.7908896263461873,0.15446283500611166,0.5415204972511954,0.3606560505560574
d12-s9,12,9,1616,0.6412698412698413,middle,1,0.7373524631406592,0.1408685627220877,0.5297192135879196,0.3606560505560574
d12-s9,12,9,1616,0.6412698412698413,middle,2,0.7056274387665494,0.11224490603341655,0.4410602892028198,0.3606560505560574
d12-s9,12,9,1616,0.6412698412698413,middle,3,0.7114902066584173,0.13141223879233052,0.5121222737666038,0.3606560505560574
d12-s9,12,9,1616,0.6412698412698413,middle,4,0.6590192585447975,0.09331686179869113,0.39261672540484904,0.3606560505560574
d12-s9,12,9,1616,0.6412698412698413,middle,5,0.7034888279887901,0.11879436492922171,0.4682150968946124,0.3606560505560574
d12-s9,12,9,1616,0.6412698412698413,middle,6,0.7822986812420983,0.14839038523135722,0.5259445287307256,0.3606560505560574
d12-s9,12,9,1616,0.6412698412698413,middle,7,0.7826329388900489,0.14146220043354726,0.5011746138785432,0.3606560505560574
d12-s9,12,9,1717,0.6813492063492064,middle,0,0.7535122251854152,0.11357203014089653,0.4828057001674537,0.3121826028921404
d12-s9,12,9,1717,0.6813492063492064,middle,1,0.7847860801693047,0.11264117388968836,0.4597663466312253,0.3121826028921404
d12-s9,12,9,1717,0.6813492063492064,middle,2,0.7302832954518803,0.09181953564276646,0.4027495168410265,0.3121826028921404
d12-s9,12,9,1717,0.6813492063492064,middle,3,0.7222561940329973,0.09368285653830298,0.41548959492235027,0.3121826028921404
d12-s9,12,9,1717,0.6813492063492064,middle,4,0.6545235084773429,0.08791760772408842,0.43027084082146844,0.3121826028921404
d12-s9,12,9,1717,0.6813492063492064,middle,5,0.6700304349349289,0.0837700824721802,0.40048450303677413,0.3121826028921404
d12-s9,12,9,1717,0.6813492063492064,middle,6,0.6998790627981799,0.10026535811701169,0.45890121802167144,0.3121826028921404
d12-s9,12,9,1717,0.6813492063492064,middle,7,0.7117526233706484,0.0958256800561785,0.43126492300571734,0.3121826028921404
d12-s9,12,9,1818,0.7214285714285714,middle,0,0.7284041414023726,0.09710727324026527,0.4226542203154923,0.3154235702241172
d12-s9,12,9,1818,0.7214285714285714,middle,1,0.7002952429889162,0.09275286423681096,0.41990593229527867,0.3154235702241172
d12-s9,12,9,1818,0.7214285714285714,middle,2,0.7011679221549225,0.09998336525939808,0.45207612094783317,0.3154235702241172
d12-s9,12,9,1818,0.7214285714285714,middle,3,0.7690146014113373,0.12772393606138685,0.5265547861498433,0.3154235702241172
d12-s9,12,9,1818,0.7214285714285714,middle,4,0.7399547924589482,0.09937644362242463,0.42577888483900284,0.3154235702241172
d12-s9,12,9,1818,0.7214285714285714,middle,5,0.7015812350959665,0.08783948036207812,0.3969334054664605,0.3154235702241172
d12-s9,12,9,1818,0.7214285714285714,middle,6,0.6657424097878317,0.09442658947917362,0.44967002368546616,0.3154235702241172
d12-s9,12,9,1818,0.7214285714285714,middle,7,0.7254120527234295,0.09155430814015278,0.4001288582374479,0.3154235702241172
d12-s9,12,9,1919,0.7615079365079365,late,0,0.6812221040176343,0.06942099514576029,0.3342547690841601,0.30487687989560713
d12-s9,12,9,1919,0.7615079365079365,late,1,0.7491437076859636,0.10967465104112947,0.48019389460859085,0.30487687989560713
d12-s9,12,9,1919,0.7615079365079365,late,2,0.682684768147439,0.08240621242060879,0.3959271184011546,0.30487687989560713
d12-s9,12,9,1919,0.7615079365079365,late,3,0.7931155364882566,0.10966827729925255,0.4535446755392872,0.30487687989560713
d12-s9,12,9,1919,0.7615079365079365,late,4,0.7407038666788135,0.09130085323122969,0.4043018542404217,0.30487687989560713
d12-s9,12,9,1919,0.7615079365079365,late,5,0.7214690896125682,0.09123530773344547,0.4147827827869975,0.30487687989560713
d12-s9,12,9,1919,0.7615079365079365,late,6,0.7387490783401652,0.10793902620142415,0.47924440611193037,0.30487687989560713
d12-s9,12,9,1919,0.7615079365079365,late,7,0.7251045612044965,0.08459820921780413,0.3826802435610537,0.30487687989560713
d12-s9,12,9,2020,0.8015873015873016,late,0,0.7458858899471796,0.09011843085358358,0.4180175406801258,0.2890325295202632
d12-s9,12,9,2020,0.8015873015873016,late,1,0.6845609743186091,0.06157644270723825,0.3112115704491715,0.2890325295202632
d12-s9,12,9,2020,0.8015873015873016,late,2,0.6966368674638627,0.06943829790140776,0.3448624335418288,0.2890325295202632
d12-s9,12,9,2020,0.8015873015873016,late,3,0.7067004742010417,0.07454685067277254,0.3649616189201652,0.2890325295202632
d12-s9,12,9,2020,0.8015873015873016,late,4,0.9478365406643718,0.1260651555310003,0.4601663875058481,0.2890325295202632
d12-s9,12,9,2020,0.8015873015873016,late,5,0.7516427724879147,0.08768531822009559,0.4036162777409569,0.2890325295202632
d12-s9,12,9,2020,0.8015873015873016,late,6,0.6684467323239903,0.0697902133005852,0.36122765962913994,0.2890325295202632
d12-s9,12,9,2020,0.8015873015873016,late,7,0.7051529778561619,0.08025784287322472,0.3937834094331963,0.2890325295202632
d12-s9,12,9,2121,0.8416666666666667,late,0,0.7043866811695942,0.07406361263299659,0.3870124349110441,0.2716869867460326
d12-s9,12,9,2121,0.8416666666666667,late,1,0.6864022681148776,0.07346233655277133,0.3939283078022438,0.2716869867460326
d12-s9,12,9,2121,0.8416666666666667,late,2,0.6470905700331335,0.06886099017231483,0.39168717817896936,0.2716869867460326
d12-s9,12,9,2121,0.8416666666666667,late,3,0.6815409765120124,0.06820864101736154,0.3683651936115505,0.2716869867460326
d12-s9,12,9,2121,0.8416666666666667,late,4,0.675173491681791,0.07641542030290525,0.41657843700641567,0.2716869867460326
d12-s9,12,9,2121,0.8416666666666667,late,5,0.6957246223396867,0.0748683024546829,0.396088082317353,0.2716869867460326
d12-s9,12,9,2121,0.8416666666666667,late,6,0.6873565654249333,0.07343310588467426,0.39322486761904457,0.2716869867460326
d12-s9,12,9,2121,0.8416666666666667,late,7,0.7085411851390206,0.08226303451511012,0.42733728767481816,0.2716869867460326
d12-s9,12,9,2222,0.8817460317460317,late,0,0.6827891819374595,0.060622527106384876,0.34813260366796855,0.25503671547684575
d12-s9,12,9,2222,0.8817460317460317,late,1,0.6996453544868669,0.06866611420712347,0.38482369920185466,0.25503671547684575
d12-s9,12,9,2222,0.8817460317460317,late,2,0.694877102435068,0.056576516670046095,0.31924602420903964,0.25503671547684575
d12-s9,12,9,2222,0.8817460317460317,late,3,0.6865785883189218,0.05713003322040636,0.32626577164732573,0.25503671547684575
d12-s9,12,9,2222,0.8817460317460317,late,4,0.7689467015640234,0.07799447418892985,0.3977085151657682,0.25503671547684575
d12-s9,12,9,2222,0.8817460317460317,late,5,0.654012225278862,0.059313692480565096,0.3556037957349939,0.25503671547684575
d12-s9,12,9,2222,0.8817460317460317,late,6,0.6906610772906715,0.06776066610217951,0.38468918616122527,0.25503671547684575
d12-s9,12,9,2222,0.8817460317460317,late,7,0.74366608955769,0.06942512585966254,0.3660462740550009,0.25503671547684575
d12-s9,12,9,2323,0.9218253968253968,late,0,0.7352638141614564,0.07151906445932096,0.3809061696544614,0.2553645600268311
d12-s9,12,9,2323,0.9218253968253968,late,1,0.6923135095946935,0.06322874679732036,0.35764416413538036,0.2553645600268311
d12-s9,12,9,2323,0.9218253968253968,late,2,0.7456455182484316,0.06830899168919478,0.358744158415935,0.2553645600268311
d12-s9,12,9,2323,0.9218253968253968,late,3,0.6986500649138975,0.06251405584490707,0.3503945541565069,0.2553645600268311
d12-s9,12,9,2323,0.9218253968253968,late,4,0.702662591411468,0.06847401983865503,0.38160878707490664,0.2553645600268311
d12-s9,12,9,2323,0.9218253968253968,late,5,0.6908157542614606,0.06153128851527471,0.3487973297827581,0.2553645600268311
d12-s9,12,9,2323,0.9218253968253968,late,6,0.6897845241745612,0.060327137137005514,0.34248270481470067,0.2553645600268311
d12-s9,12,9,2323,0.9218253968253968,late,7,0.6942336896464684,0.06391371330950386,0.36051865333195404,0.2553645600268311
d12-s9,12,9,2424,0.9619047619047619,late,0,0.7214989132492964,0.07193369032257904,0.3880734017353162,0.25691104882198323
d12-s9,12,9,2424,0.9619047619047619,late,1,0.6936118727290994,0.05962836656234499,0.3346213230550429,0.25691104882198323
d12-s9,12,9,2424,0.9619047619047619,late,2,0.6792652967329055,0.06258560632623922,0.3586346560730872,0.25691104882198323
d12-s9,12,9,2424,0.9619047619047619,late,3,0.6911910201601446,0.06847846623874983,0.385632080326181,0.25691104882198323
d12-s9,12,9,2424,0.9619047619047619,late,4,0.7033006448705075,0.06800389854592352,0.37636567902569323,0.25691104882198323
d12-s9,12,9,2424,0.9619047619047619,late,5,0.6522746477817758,0.05805152574672065,0.34641792624256545,0.25691104882198323
d12-s9,12,9,2424,0.9619047619047619,late,6,0.6857186778706996,0.06745001833652718,0.38287173899838944,0.25691104882198323
d12-s9,12,9,2424,0.9619047619047619,late,7,0.718858835024329,0.06380411490543497,0.3454795073568109,0.25691104882198323
d14-s7,14,7,0,0.0,early,0,0.5240766978060887,0.11399324054400885,0.6366202458325808,0.34166760534395313
d14-s7,14,7,0,0.0,early,1,0.6237951347594917,0.13716990492789755,0.6435955766854531,0.34166760534395313
d14-s7,14,7,0,0.0,early,2,0.5770528491492024,0.11345342784996394,0.5754375902143554,0.34166760534395313
d14-s7,14,7,0,0.0,early,3,0.5575122099766706,0.11071441807339821,0.5812272864812797,0.34166760534395313
d14-s7,14,7,0,0.0,early,4,0.5527425435139981,0.12407843359715216,0.6570064084320991,0.34166760534395313
d14-s7,14,7,0,0.0,early,5,0.5149571978272572,0.11165712237716949,0.6346166969432051,0.34166760534395313
d14-s7,14,7,0,0.0,early,6,0.513224417735012,0.09867038384326246,0.5626984296896639,0.34166760534395313
d14-s7,14,7,0,0.0,early,7,0.5779617955556955,0.13374904061029513,0.6773103935222555,0.34166760534395313
d14-s7,14,7,151,0.04017025804735302,early,0,0.48924096967445885,0.06000748636625876,0.4461465569836505,0.2749191997523281
d14-s7,14,7,151,0.04017025804735302,early,1,0.519745087176981,0.08298227243096952,0.5807508573649929,0.2749191997523281
d14-s7,14,7,151,0.04017025804735302,early,2,0.5042299221752765,0.07960446684965893,0.5742536347977832,0.2749191997523281
d14-s7,14,7,151,0.04017025804735302,early,3,0.5157017795156268,0.07608670701594615,0.5366672426585398,0.2749191997523281
d14-s7,14,7,151,0.04017025804735302,early,4,0.5004370090924806,0.07433000840964897,0.5402685547550193,0.2749191997523281
d14-s7,14,7,151,0.04017025804735302,early,5,0.5217978860223043,0.07814448504612274,0.5447421082105257,0.2749191997523281
d14-s7,14,7,151,0.04017025804735302,early,6,0.5322468884987679,0.08312482130341092,0.5680839539089413,0.2749191997523281
d14-s7,14,7,151,0.04017025804735302,early,7,0.49259500436805237,0.0706098107583236,0.5213987351905907,0.2749191997523281
d14-s7,14,7,302,0.08034051609470604,early,0,0.512511127630244,0.10197902586773677,0.5908640630640326,0.3367595987330021
d14-s7,14,7,302,0.08034051609470604,early,1,0.517955771811539,0.0957686921092302,0.5490487360070204,0.3367595987330021
d14-s7,14,7,302,0.08034051609470604,early,2,0.5165831881682567,0.10205808860746501,0.5866609467613603,0.3367595987330021
d14-s7,14,7,302,0.08034051609470604,early,3,0.512439918485374,0.09604000372065044,0.5565308345763457,0.3367595987330021
d14-s7,14,7,302,0.08034051609470604,early,4,0.6133790636722901,0.1341780604916871,0.6495799005263623,0.3367595987330021
d14-s7,14,7,302,0.08034051609470604,early,5,0.6664241533457141,0.1441638456503457,0.6423705861228486,0.3367595987330021
d14-s7,14,7,302,0.08034051609470604,early,6,0.5582964712993815,0.11717378726645553,0.6232260544328762,0.3367595987330021
d14-s7,14,7,302,0.08034051609470604,early,7,0.5477002864878687,0.11272136801598623,0.611143644003119,0.3367595987330021
d14-s7,14,7,453,0.12051077414205906,early,0,0.5037119291132337,0.08213091399051975,0.5890976251101534,0.2767815568539847
d14-s7,14,7,453,0.12051077414205906,early,1,0.5061514169757004,0.08520545956060985,0.6082047650431335,0.2767815568539847
d14-s7,14,7,453,0.12051077414205906,early,2,0.43877745501701,0.051015202597672345,0.42006661103246273,0.2767815568539847
d14-s7,14,7,453,0.12051077414205906,early,3,0.46384100589147376,0.07166863714504501,0.5582424502353428,0.2767815568539847
d14-s7,14,7,453,0.12051077414205906,early,4,0.4805690691664276,0.07519873793170603,0.5653502507163399,0.2767815568539847
d14-s7,14,7,453,0.12051077414205906,early,5,0.4836801035850709,0.07726794836710511,0.5771703467219881,0.2767815568539847
d14-s7,14,7,453,0.12051077414205906,early,6,0.5403283501545691,0.09735215775945152,0.650954568311274,0.2767815568539847
d14-s7,14,7,453,0.12051077414205906,early,7,0.5215061197497856,0.07525266102932608,0.5213451104463451,0.2767815568539847
d14-s7,14,7,604,0.16068103218941207,early,0,0.4142789095228141,0.03666602347982739,0.39611100303218577,0.22343648032975166
d14-s7,14,7,604,0.16068103218941207,early,1,0.4259121369935983,0.044698055861878666,0.4696934850504114,0.22343648032975166
d14-s7,14,7,604,0.16068103218941207,early,2,0.44342321196771606,0.055680634450419375,0.5619939886188243,0.22343648032975166
d14-s7,14,7,604,0.16068103218941207,early,3,0.4131501420719882,0.04329626935326322,0.4690168966626943,0.22343648032975166
d14-s7,14,7,604,0.16068103218941207,early,4,0.4334947799590523,0.0523246998508748,0.5402176782394229,0.22343648032975166
d14-s7,14,7,604,0.16068103218941207,early,5,0.4366858775369552,0.05228039882504111,0.5358159820690687,0.22343648032975166
d14-s7,14,7,604,0.16068103218941207,early,6,0.4528917007999432,0.056541193304395526,0.5587487005898976,0.22343648032975166
d14-s7,14,7,604,0.16068103218941207,early,7,0.46193657914943315,0.05709046062319205,0.5531298697923716,0.22343648032975166
d14-s7,14,7,755,0.2008512902367651,early,0,0.4481918206932918,0.07678314914721443,0.6112655539322891,0.2802670681393371
d14-s7,14,7,755,0.2008512902367651,early,1,0.48999687916384643,0.08927786776461939,0.6500973938489649,0.2802670681393371
d14-s7,14,7,755,0.2008512902367651,early,2,0.4780025456262982,0.08450866383687063,0.6308105604252744,0.2802670681393371
d14-s7,14,7,755,0.2008512902367651,early,3,0.4930955291567027,0.09243355658702801,0.6688466074187088,0.2802670681393371
d14-s7,14,7,755,0.2008512902367651,early,4,0.47662328113613134,0.0652479184069364,0.4884491278936522,0.2802670681393371
d14-s7,14,7,755,0.2008512902367651,early,5,0.4824834313290295,0.07434620538292697,0.5497994899423588,0.2802670681393371
d14-s7,14,7,755,0.2008512902367651,early,6,0.4604247198939669,0.07755187235738059,0.6009821659837534,0.2802670681393371
d14-s7,14,7,755,0.2008512902367651,early,7,0.4659002143580985,0.07237361510580606,0.5542622312796712,0.2802670681393371
d14-s7,14,7,906,0.24102154828411812,early,0,0.4440005535324186,0.04694467725018979,0.44419592769678107,0.23802812376466764
d14-s7,14,7,906,0.24102154828411812,early,1,0.4656482114702839,0.05505017430590669,0.49667521207831006,0.23802812376466764
d14-s7,14,7,906,0.24102154828411812,early,2,0.5260241351337936,0.06747240687192904,0.5388802391719899,0.23802812376466764
d14-s7,14,7,906,0.24102154828411812,early,3,0.4972231017432908,0.05923122894102335,0.5004620744968956,0.23802812376466764
d14-s7,14,7,906,0.24102154828411812,early,4,0.4531144765749997,0.05111495357711202,0.4739273362867116,0.23802812376466764
d14-s7,14,7,906,0.24102154828411812,early,5,0.4524028713086715,0.04622567371574507,0.4292690957106178,0.23802812376466764
d14-s7,14,7,906,0.24102154828411812,early,6,0.497446184123023,0.0668437484170457,0.5645292108514737,0.23802812376466764
d14-s7,14,7,906,0.24102154828411812,early,7,0.4722400756184897,0.05842877300288042,0.5197992555622444,0.23802812376466764
d14-s7,14,7,1057,0.2811918063314711,middle,0,0.5635080576644669,0.12288439920141973,0.6083573005449951,0.35845768517681326
d14-s7,14,7,1057,0.2811918063314711,middle,1,0.6100246194655302,0.14188675939982046,0.6488683802299059,0.35845768517681326
d14-s7,14,7,1057,0.2811918063314711,middle,2,0.5963536197265604,0.12825315851816488,0.5999655498383931,0.35845768517681326
d14-s7,14,7,1057,0.2811918063314711,middle,3,0.5572853771342038,0.11916748647759165,0.5965436617261971,0.35845768517681326
d14-s7,14,7,1057,0.2811918063314711,middle,4,0.5836334449923447,0.13075797504377562,0.6250145381294846,0.35845768517681326
d14-s7,14,7,1057,0.2811918063314711,middle,5,0.5971846371536662,0.1287556172811321,0.6014778831763206,0.35845768517681326
d14-s7,14,7,1057,0.2811918063314711,middle,6,0.5987541984219776,0.143952190343458,0.6707054105790936,0.35845768517681326
d14-s7,14,7,1057,0.2811918063314711,middle,7,0.5631007059934591,0.11655347190807755,0.5774325308581043,0.35845768517681326
d14-s7,14,7,1208,0.32136206437882414,middle,0,0.7223183744158163,0.165353297352191,0.6237503820462987,0.36700617583024864
d14-s7,14,7,1208,0.32136206437882414,middle,1,0.6050995470149637,0.11598633839693209,0.5222838995400373,0.36700617583024864
d14-s7,14,7,1208,0.32136206437882414,middle,2,0.6082001878965163,0.12102897702421553,0.5422123934209591,0.36700617583024864
d14-s7,14,7,1208,0.32136206437882414,middle,3,0.6702833618375516,0.14845017295020124,0.6034605666645537,0.36700617583024864
d14-s7,14,7,1208,0.32136206437882414,middle,4,0.6720621380673292,0.15049750282961988,0.6101638759113117,0.36700617583024864
d14-s7,14,7,1208,0.32136206437882414,middle,5,0.567025365854124,0.1112774109035159,0.5347258166767407,0.36700617583024864
d14-s7,14,7,1208,0.32136206437882414,middle,6,0.624397058526869,0.13018337002996755,0.5680954212089045,0.36700617583024864
d14-s7,14,7,1208,0.32136206437882414,middle,7,0.6124628522857469,0.12036944970457869,0.535504531270228,0.36700617583024864
d14-s7,14,7,1359,0.36153232242617717,middle,0,0.8392881107875848,0.26837576812982633,0.6690346864385954,0.47795124241720305
d14-s7,14,7,1359,0.36153232242617717,middle,1,0.7500504635681954,0.2273960319472635,0.6343205819902513,0.47795124241720305
d14-s7,14,7,1359,0.36153232242617717,middle,2,0.7401557417600665,0.21456066375453647,0.6065175843884324,0.47795124241720305
d14-s7,14,7,1359,0.36153232242617717,middle,3,0.733201530019888,0.22386542280669272,0.6388222914290417,0.47795124241720305
d14-s7,14,7,1359,0.36153232242617717,middle,4,0.8296624792316966,0.26668450245012015,0.6725316599635066,0.47795124241720305
d14-s7,14,7,1359,0.36153232242617717,middle,5,0.7300544012388104,0.1867416654401263,0.5351831227742713,0.47795124241720305
d14-s7,14,7,1359,0.36153232242617717,middle,6,0.7723593470229291,0.1861185905354579,0.5041813228403623,0.47795124241720305
d14-s7,14,7,1359,0.36153232242617717,middle,7,0.8429898263808359,0.2533784702878551,0.6288742054337998,0.47795124241720305
d14-s7,14,7,1510,0.4017025804735302,middle,0,0.8300199241429899,0.23233539722147106,0.6038142716619395,0.4635787179867705
d14-s7,14,7,1510,0.4017025804735302,middle,1,0.9286791036867965,0.24702647865749483,0.5737918084836677,0.4635787179867705
d14-s7,14,7,1510,0.4017025804735302,middle,2,0.8006870865702036,0.2138331388167914,0.5760878243968235,0.4635787179867705
d14-s7,14,7,1510,0.4017025804735302,middle,3,0.8297064094759335,0.24461812161810145,0.6359759486878303,0.4635787179867705
d14-s7,14,7,1510,0.4017025804735302,middle,4,0.8101071555290269,0.2193779013805226,0.5841534140610062,0.4635787179867705
d14-s7,14,7,1510,0.4017025804735302,middle,5,0.7778149810665618,0.18920790567553047,0.5247343380077085,0.4635787179867705
d14-s7,14,7,1510,0.4017025804735302,middle,6,0.7782827485519469,0.1973585846923202,0.5470098263636965,0.4635787179867705
d14-s7,14,7,1510,0.4017025804735302,middle,7,0.7171487386364068,0.1680421830280102,0.5054585949418139,0.4635787179867705
d14-s7,14,7,1661,0.4418728385208832,middle,0,0.960393736283524,0.24511162525355945,0.5251903313480953,0.485957029292311
d14-s7,14,7,1661,0.4418728385208832,middle,1,0.8405511405291282,0.224020670450337,0.5484361612677834,0.485957029292311
d14-s7,14,7,1661,0.4418728385208832,middle,2,0.8506285769508602,0.23951578353365457,0.5794237604923259,0.485957029292311
d14-s7,14,7,1661,0.4418728385208832,middle,3,0.874771462976589,0.22546973280222762,0.5303905464730564,0.485957029292311
d14-s7,14,7,1661,0.4418728385208832,middle,4,0.8722832260713507,0.25181056258272455,0.5940439178400115,0.485957029292311
d14-s7,14,7,1661,0.4418728385208832,middle,5,0.7977539899314438,0.18081990522006622,0.46642238332750297,0.485957029292311
d14-s7,14,7,1661,0.4418728385208832,middle,6,0.9517292997745938,0.2806362787222878,0.6067817424751991,0.485957029292311
d14-s7,14,7,1661,0.4418728385208832,middle,7,0.8184880631170053,0.21852391288905526,0.5494001199011779,0.485957029292311
d14-s7,14,7,1812,0.48204309656823624,middle,0,0.9925124169541029,0.3145395918395293,0.5588284796965587,0.5671015562367687
d14-s7,14,7,1812,0.48204309656823624,middle,1,0.9632019096921923,0.32663360656494117,0.5979745383426869,0.5671015562367687
d14-s7,14,7,1812,0.48204309656823624,middle,2,0.8902568390821104,0.2836924491291015,0.5619162852598324,0.5671015562367687
d14-s7,14,7,1812,0.48204309656823624,middle,3,1.1453372343757047,0.39201635373452426,0.6035454303998972,0.5671015562367687
d14-s7,14,7,1812,0.48204309656823624,middle,4,0.9912291877457037,0.29283694255534165,0.5209438831381288,0.5671015562367687
d14-s7,14,7,1812,0.48204309656823624,middle,5,1.0002970850244495,0.34752419751326313,0.6126256930896234,0.5671015562367687
d14-s7,14,7,1812,0.48204309656823624,middle,6,0.9214051876026411,0.2926329511765974,0.5600305710888417,0.5671015562367687
d14-s7,14,7,1812,0.48204309656823624,middle,7,0.9280290958677425,0.29688322547950335,0.564109259034796,0.5671015562367687
d14-s7,14,7,1963,0.5222133546155893,middle,0,0.923972475416008,0.22649218308159955,0.49125905767353534,0.4989805448913828
d14-s7,14,7,1963,0.5222133546155893,middle,1,1.0134551711516504,0.29205332151186897,0.5775292621417689,0.4989805448913828
d14-s7,14,7,1963,0.5222133546155893,middle,2,1.0009851371583955,0.26873262201348974,0.5380332897094448,0.4989805448913828
d14-s7,14,7,1963,0.5222133546155893,middle,3,1.121757603190436,0.2994676243862273,0.5350165822074907,0.4989805448913828
d14-s7,14,7,1963,0.5222133546155893,middle,4,0.9891368795814646,0.27355719392987854,0.5542531022533815,0.4989805448913828
d14-s7,14,7,1963,0.5222133546155893,middle,5,0.92906957013532,0.22571237845429207,0.4868817863323458,0.4989805448913828
d14-s7,14,7,1963,0.5222133546155893,middle,6,0.8307371866602403,0.18261368259145266,0.4405407128449703,0.4989805448913828
d14-s7,14,7,1963,0.5222133546155893,middle,7,1.0031886523245317,0.23693145943931976,0.473321798119925,0.4989805448913828
d14-s7,14,7,2114,0.5623836126629422,middle,0,0.9527619718001171,0.30127248805622575,0.5659512694237256,0.5587223201750884
d14-s7,14,7,2114,0.5623836126629422,middle,1,0.9503619997579626,0.3018683349277329,0.5685026263446897,0.5587223201750884
d14-s7,14,7,2114,0.5623836126629422,middle,2,1.0052463478187108,0.32908816601038116,0.5859273091689614,0.5587223201750884
d14-s7,14,7,2114,0.5623836126629422,middle,3,1.058009757240315,0.3477689466509325,0.5883084765043876,0.5587223201750884
d14-s7,14,7,2114,0.5623836126629422,middle,4,1.0142759900711094,0.3023600142404304,0.5335463963540137,0.5587223201750884
d14-s7,14,7,2114,0.5623836126629422,middle,5,1.134231625578588,0.3479420260738002,0.5490464835767488,0.5587223201750884
d14-s7,14,7,2114,0.5623836126629422,middle,6,1.0250500503973952,0.3266553152218424,0.5703594437405215,0.5587223201750884
d14-s7,14,7,2114,0.5623836126629422,middle,7,0.9881408953609692,0.2829581708602248,0.5125159018084672,0.5587223201750884
d14-s7,14,7,2265,0.6025538707102953,middle,0,1.0013347301278699,0.279365130559523,0.5207372195049264,0.5357649503048323
d14-s7,14,7,2265,0.6025538707102953,middle,1,1.0063466493619113,0.3169517381448498,0.5878563775146557,0.5357649503048323
d14-s7,14,7,2265,0.6025538707102953,middle,2,0.988095865465557,0.2260383696832277,0.42698123152198675,0.5357649503048323
d14-s7,14,7,2265,0.6025538707102953,middle,3,1.0062811994750733,0.27652932453607426,0.5129175218941641,0.5357649503048323
d14-s7,14,7,2265,0.6025538707102953,middle,4,0.9837530987216951,0.29538195401035605,0.5604328027110228,0.5357649503048323
d14-s7,14,7,2265,0.6025538707102953,middle,5,1.0691834780906795,0.32490099724221744,0.5671846993645925,0.5357649503048323
d14-s7,14,7,2265,0.6025538707102953,middle,6,1.051315171969226,0.34598093998913837,0.6142496866850956,0.5357649503048323
